;classifier;resampler;selection_algorithm;accuracy;precision;recall;auc;duration
58;"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=None, max_features='sqrt', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='best')";ADASYN(k=1, n_jobs=1, n_neighbors=1, random_state=None, ratio='auto');variance;0.9210526315789473;0.35294117647058826;0.24;0.6045070422535211;0.0018540062519605272
59;"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=None, max_features='sqrt', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='best')";ADASYN(k=1, n_jobs=1, n_neighbors=1, random_state=None, ratio='auto');fisher;0.8157894736842105;0.10526315789473684;0.24;0.6045070422535211;0.0015877666310188943
60;"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=None, max_features='log2', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='best')";ADASYN(k=1, n_jobs=1, n_neighbors=1, random_state=None, ratio='auto');variance;0.9184210526315789;0.2;0.08;0.5287323943661972;0.001715766448796785
61;"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=None, max_features='log2', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='best')";ADASYN(k=1, n_jobs=1, n_neighbors=1, random_state=None, ratio='auto');fisher;0.8157894736842105;0.10526315789473684;0.24;0.5287323943661972;0.0014182379827616387
62;"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=None, max_features=None, max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='best')";ADASYN(k=1, n_jobs=1, n_neighbors=1, random_state=None, ratio='auto');variance;0.9184210526315789;0.3333333333333333;0.24;0.6030985915492958;0.00497720181101613
63;"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=None, max_features=None, max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='best')";ADASYN(k=1, n_jobs=1, n_neighbors=1, random_state=None, ratio='auto');fisher;0.8157894736842105;0.10526315789473684;0.24;0.6030985915492958;0.001418806870788103
64;"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None, max_features='auto', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='random')";RandomOverSampler(random_state=None, ratio='auto');variance;0.8921052631578947;0.19230769230769232;0.2;0.5704225352112676;0.0008601587760495022
65;"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None, max_features='auto', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='random')";RandomOverSampler(random_state=None, ratio='auto');fisher;0.8368421052631579;0.1509433962264151;0.32;0.5704225352112676;0.0008499187915731454
66;"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None, max_features='sqrt', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='random')";RandomOverSampler(random_state=None, ratio='auto');variance;0.8710526315789474;0.07142857142857142;0.08;0.5033802816901408;0.0010120518945768708
67;"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None, max_features='sqrt', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='random')";RandomOverSampler(random_state=None, ratio='auto');fisher;0.8342105263157895;0.1346153846153846;0.28;0.5033802816901408;0.0007406922795780702
68;"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None, max_features='log2', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='random')";RandomOverSampler(random_state=None, ratio='auto');variance;0.8947368421052632;0.17391304347826086;0.16;0.5532394366197183;0.0009602830787116545
69;"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None, max_features='log2', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='random')";RandomOverSampler(random_state=None, ratio='auto');fisher;0.8421052631578947;0.1276595744680851;0.24;0.5532394366197183;0.0008436610223725438
70;"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None, max_features=None, max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='random')";RandomOverSampler(random_state=None, ratio='auto');variance;0.9184210526315789;0.3125;0.2;0.5845070422535211;0.0012293671397856087
71;"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None, max_features=None, max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='random')";RandomOverSampler(random_state=None, ratio='auto');fisher;0.8315789473684211;0.14545454545454545;0.32;0.5845070422535211;0.0010342385285184719
72;"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None, max_features='auto', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='best')";RandomOverSampler(random_state=None, ratio='auto');variance;0.9;0.15789473684210525;0.12;0.5374647887323943;0.0015331533750213566
73;"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None, max_features='auto', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='best')";RandomOverSampler(random_state=None, ratio='auto');fisher;0.8421052631578947;0.1568627450980392;0.32;0.5374647887323943;0.0009164786970359273
74;"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None, max_features='sqrt', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='best')";RandomOverSampler(random_state=None, ratio='auto');variance;0.9236842105263158;0.3;0.12;0.5501408450704226;0.0012043360657116864
75;"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None, max_features='sqrt', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='best')";RandomOverSampler(random_state=None, ratio='auto');fisher;0.8421052631578947;0.1568627450980392;0.32;0.5501408450704226;0.0008772254186624195
76;"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None, max_features='log2', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='best')";RandomOverSampler(random_state=None, ratio='auto');variance;0.9210526315789473;0.35294117647058826;0.24;0.6045070422535211;0.001332335883489577
77;"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None, max_features='log2', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='best')";RandomOverSampler(random_state=None, ratio='auto');fisher;0.8421052631578947;0.1568627450980392;0.32;0.6045070422535211;0.0010632518215061282
78;"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None, max_features=None, max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='best')";RandomOverSampler(random_state=None, ratio='auto');variance;0.9105263157894737;0.2;0.12;0.5430985915492959;0.0020940770218658145
79;"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None, max_features=None, max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='best')";RandomOverSampler(random_state=None, ratio='auto');fisher;0.8421052631578947;0.1568627450980392;0.32;0.5430985915492959;0.0010040874612968764
80;"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=None, max_features='auto', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='random')";RandomOverSampler(random_state=None, ratio='auto');variance;0.9157894736842105;0.3157894736842105;0.24;0.6016901408450704;0.0010604073813738069
81;"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=None, max_features='auto', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='random')";RandomOverSampler(random_state=None, ratio='auto');fisher;0.85;0.15217391304347827;0.28;0.6016901408450704;0.000793598871496215
82;"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=None, max_features='sqrt', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='random')";RandomOverSampler(random_state=None, ratio='auto');variance;0.9105263157894737;0.3333333333333333;0.36;0.6546478873239435;0.0009528875334581244
83;"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=None, max_features='sqrt', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='random')";RandomOverSampler(random_state=None, ratio='auto');fisher;0.8447368421052631;0.14583333333333334;0.28;0.6546478873239435;0.0007543455940322019
84;"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=None, max_features='log2', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='random')";RandomOverSampler(random_state=None, ratio='auto');variance;0.9342105263157895;0.5;0.16;0.5743661971830986;0.0009841763785516378
85;"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=None, max_features='log2', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='random')";RandomOverSampler(random_state=None, ratio='auto');fisher;0.8315789473684211;0.15789473684210525;0.36;0.5743661971830986;0.001055856276252598
86;"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=None, max_features=None, max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='random')";RandomOverSampler(random_state=None, ratio='auto');variance;0.9263157894736842;0.36363636363636365;0.16;0.5701408450704225;0.0008328521489602281
87;"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=None, max_features=None, max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='random')";RandomOverSampler(random_state=None, ratio='auto');fisher;0.8421052631578947;0.1568627450980392;0.32;0.5701408450704225;0.0007907544313638937
88;"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=None, max_features='auto', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='best')";RandomOverSampler(random_state=None, ratio='auto');variance;0.9131578947368421;0.21428571428571427;0.12;0.5445070422535212;0.0013585047345259227
89;"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=None, max_features='auto', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='best')";RandomOverSampler(random_state=None, ratio='auto');fisher;0.8421052631578947;0.1568627450980392;0.32;0.5445070422535212;0.001386380249641661
90;"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=None, max_features='sqrt', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='best')";RandomOverSampler(random_state=None, ratio='auto');variance;0.9078947368421053;0.1875;0.12;0.5416901408450705;0.0015445311364601366
91;"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=None, max_features='sqrt', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='best')";RandomOverSampler(random_state=None, ratio='auto');fisher;0.8421052631578947;0.1568627450980392;0.32;0.5416901408450705;0.0011025050989701413
92;"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=None, max_features='log2', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='best')";RandomOverSampler(random_state=None, ratio='auto');variance;0.9263157894736842;0.38461538461538464;0.2;0.5887323943661972;0.0015490822406718507
93;"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=None, max_features='log2', max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='best')";RandomOverSampler(random_state=None, ratio='auto');fisher;0.8421052631578947;0.1568627450980392;0.32;0.5887323943661972;0.0010843006793948007
94;"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=None, max_features=None, max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='best')";RandomOverSampler(random_state=None, ratio='auto');variance;0.9210526315789473;0.35294117647058826;0.24;0.6045070422535211;0.0016645665218675276
95;"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=None, max_features=None, max_leaf_nodes=None, min_impurity_decrease=0.0, min_impurity_split=None, min_samples_leaf=1, min_samples_split=2, min_weight_fraction_leaf=0.0, presort=False, random_state=None, splitter='best')";RandomOverSampler(random_state=None, ratio='auto');fisher;0.8421052631578947;0.1568627450980392;0.32;0.6045070422535211;0.0007042834422463784
